row_id,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,shipping_days,profit_margin_pct,is_loss_making
1484,10663,2009-05-23,High,40,104.39,0.07,Regular Air,38.45,2.61,0.5,Emily Grady,Alberta,West,Home Office,Office Supplies,Labels,Avery 494,Small Box,0.39,2009-05-23,0,36.83302998371492,False
1510,10917,2012-02-10,Critical,14,1281.358,0.09,Express Air,-90.12,115.99,5.99,Alice McCarthy,Alberta,West,Corporate,Technology,Telephones and Communication,2160,Small Box,0.57,2012-02-12,2,-7.033163253360888,True
1602,11648,2011-04-09,Low,1,32.51,0.1,Regular Air,-90.94,35.41,1.99,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2011-04-16,7,-279.7293140572132,True
1603,11648,2011-04-09,Low,33,570.51,0.0,Regular Air,-142.75,16.74,7.04,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Storage & Organization,RogersÂ¨ Profile Extra Capacity Storage Tub,Small Box,0.81,2011-04-09,0,-25.02147201626615,True
1663,11972,2009-01-03,Not Specified,4,896.49,0.0,Delivery Truck,-452.27,213.45,14.7,Ann Steele,Alberta,West,Corporate,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,2009-01-05,2,-50.44897321777153,True
1763,12641,2011-02-22,Low,2,107.12,0.08,Regular Air,-54.87,55.98,4.86,Annie Thurman,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1908,Small Box,0.36,2011-02-28,6,-51.22292755787901,True
1764,12641,2011-02-22,Low,25,676.24,0.05,Regular Air,219.78,26.38,5.86,Annie Thurman,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1935,Small Box,0.39,2011-02-26,4,32.50029575298711,False
1765,12641,2011-02-22,Low,24,3668.6,0.07,Regular Air,993.15,155.06,7.07,Annie Thurman,Alberta,West,Home Office,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,2011-02-26,4,27.07163495611405,False
1960,14018,2010-06-06,High,30,160.68,0.08,Express Air,77.75,4.98,0.49,Annie Thurman,Alberta,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2010-06-06,0,48.38810057256659,False
2086,14916,2009-02-27,Low,16,1685.941,0.07,Express Air,21.02,125.99,8.8,Cari Sayre,Alberta,West,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2009-03-01,2,1.2467814710004679,False
2142,15300,2011-02-08,High,42,229.88,0.05,Express Air,-75.25,5.28,5.06,Cari Sayre,Alberta,West,Home Office,Office Supplies,Paper,AstroparcheÂ¨ Fine Business Paper,Small Box,0.37,2011-02-10,2,-32.734470158343484,True
2154,15425,2011-07-25,Low,29,2896.14,0.08,Express Air,366.63,99.99,19.99,Larry Tron,Alberta,West,Home Office,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2011-07-29,4,12.659263709627298,False
2277,16390,2012-03-24,Medium,8,86.38,0.1,Regular Air,-12.61,10.98,3.37,Frank Merwin,Alberta,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",FiskarsÂ¨ Softgrip Scissors,Small Pack,0.57,2012-03-26,2,-14.598286640426025,True
2333,16805,2011-12-30,Low,29,852.75,0.08,Regular Air,358.73,30.44,1.49,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Premier Elliptical Ring Binder, Black",Small Box,0.37,2012-01-01,2,42.06742890647904,False
2334,16805,2011-12-30,Low,26,172.33,0.04,Regular Air,-52.21,6.48,5.74,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,2012-01-01,2,-30.296524110717808,True
2368,17155,2009-01-28,Medium,36,267.53,0.0,Express Air,85.17,6.88,2.0,Cari Sayre,Alberta,West,Home Office,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ã x 11Ã",Wrap Bag,0.39,2009-01-29,1,31.835681979591076,False
2369,17155,2009-01-28,Medium,31,1065.26,0.03,Express Air,-900.27,32.48,35.0,Cari Sayre,Alberta,West,Home Office,Office Supplies,Storage & Organization,Fellowes Neat IdeasÂ¨ Storage Cubes,Large Box,0.81,2009-01-28,0,-84.51176238664739,True
2554,18496,2009-05-15,High,30,991.01,0.01,Regular Air,46.29,30.98,6.5,Larry Tron,Alberta,West,Corporate,Technology,Computer Peripherals,Belkin ErgoBoardÂª Keyboard,Small Box,0.64,2009-05-16,1,4.6709922200583245,False
2555,18496,2009-05-15,High,29,1267.42,0.01,Regular Air,177.79,40.99,19.99,Larry Tron,Alberta,West,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,2009-05-18,3,14.027709835729276,False
2586,18688,2011-03-05,Not Specified,49,14346.73,0.04,Regular Air,5762.52,304.99,19.99,Emily Grady,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,2011-03-07,2,40.16608662740569,False
2587,18688,2011-03-05,Not Specified,15,40.34,0.09,Regular Air,10.59,2.89,0.5,Emily Grady,Alberta,West,Home Office,Office Supplies,Labels,Avery 498,Small Box,0.38,2011-03-07,2,26.251859196826967,False
2588,18688,2011-03-05,Not Specified,41,3951.6755,0.1,Regular Air,812.24,125.99,4.2,Emily Grady,Alberta,West,Home Office,Technology,Telephones and Communication,i1000plus,Small Box,0.57,2011-03-06,1,20.554319300762426,False
2645,19140,2009-09-30,Medium,47,314.0,0.07,Regular Air,-66.04,6.54,5.27,Ann Steele,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson JonesÂ¨ Four-Pocket Poly Binders,Small Box,0.36,2009-10-01,1,-21.031847133757964,True
2646,19140,2009-09-30,Medium,50,155.54,0.09,Regular Air,15.66,3.29,1.35,Ann Steele,Alberta,West,Corporate,Office Supplies,Rubber Bands,AccoÂ¨ Hot ClipsÂª Clips to Go,Wrap Bag,0.4,2009-10-01,1,10.068149672110069,False
2652,19175,2009-08-19,Low,19,1133.4495,0.01,Regular Air,169.16,65.99,5.31,Frank Merwin,Alberta,West,Consumer,Technology,Telephones and Communication,3390,Small Box,0.57,2009-08-26,7,14.92435260679898,False
2688,19457,2009-07-12,High,34,203.49,0.05,Regular Air,90.35,6.3,0.5,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2009-07-13,1,44.400216226841614,False
2689,19457,2009-07-12,High,33,5638.798,0.09,Express Air,1406.05,205.99,3.0,Alice McCarthy,Alberta,West,Corporate,Technology,Telephones and Communication,6185,Small Box,0.58,2009-07-14,2,24.93527875976405,False
2734,19745,2012-12-18,High,25,1071.77,0.09,Regular Air,262.07,45.98,4.8,Harold Pawlan,Alberta,West,Small Business,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,2012-12-19,1,24.45207460555903,False
2735,19745,2012-12-18,High,29,8635.61,0.03,Regular Air,2733.04,300.97,7.18,Harold Pawlan,Alberta,West,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,2012-12-19,1,31.648488062800425,False
2736,19745,2012-12-18,High,2,63.96,0.0,Regular Air,-119.36,29.89,1.99,Harold Pawlan,Alberta,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2012-12-20,2,-186.6166353971232,True
2737,19745,2012-12-18,High,50,833.0,0.0,Regular Air,436.53,15.57,1.39,Harold Pawlan,Alberta,West,Small Business,Office Supplies,Envelopes,Park RidgeÂª Embossed Executive Business Envelopes,Small Box,0.38,2012-12-19,1,52.40456182472989,False
2878,20741,2010-10-30,Low,43,1711.02,0.1,Regular Air,139.63,43.98,8.99,Frank Merwin,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,2010-11-06,7,8.160629332211196,False
3321,23746,2010-12-15,High,10,408.23,0.06,Regular Air,52.38,40.97,1.99,Emily Grady,Alberta,West,Home Office,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,2010-12-16,1,12.831002131151557,False
3469,24705,2011-09-15,Critical,34,260.51,0.03,Regular Air,-127.52,7.3,7.72,Annie Thurman,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,2011-09-17,2,-48.95013627116042,True
3470,24705,2011-09-15,Critical,15,466.28,0.0,Regular Air,92.7,29.89,1.99,Annie Thurman,Alberta,West,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2011-09-17,2,19.88075834262675,False
3512,25028,2011-01-05,Critical,5,477.39,0.02,Delivery Truck,-211.36,81.94,55.81,Anthony Jacobs,Alberta,West,Home Office,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,2011-01-06,1,-44.27407360857999,True
3513,25028,2011-01-05,Critical,14,552.08,0.0,Express Air,203.24,37.94,5.08,Anthony Jacobs,Alberta,West,Home Office,Office Supplies,Paper,"Snap-A-WayÂ¨ Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2011-01-07,2,36.81350528908853,False
3522,25063,2009-06-29,Not Specified,24,711.875,0.04,Regular Air,217.33,35.99,3.3,Emily Grady,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory9,Small Pack,0.39,2009-06-29,0,30.529236172080772,False
3562,25412,2011-06-06,Not Specified,18,129.77,0.01,Regular Air,-99.42,6.48,9.68,Katrina Edelman,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2011-06-08,2,-76.61246821299221,True
3723,26627,2009-10-30,Medium,25,38.37,0.1,Regular Air,-13.88,1.6,1.29,Larry Tron,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Sanford Pocket AccentÂ¨ Highlighters,Wrap Bag,0.42,2009-10-30,0,-36.17409434454001,True
3773,26947,2010-06-04,High,4,467.15,0.01,Delivery Truck,-212.34,100.8,60.0,Bruce Money,Alberta,West,Corporate,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,0.59,2010-06-07,3,-45.454350850904426,True
3810,27138,2012-05-30,High,31,2976.21,0.07,Delivery Truck,-277.63,100.98,35.84,Cari Sayre,Alberta,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2012-06-01,2,-9.328306806307351,True
3811,27138,2012-05-30,High,37,1894.1655,0.1,Regular Air,134.73,65.99,8.99,Cari Sayre,Alberta,West,Home Office,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2012-06-01,2,7.112894834163117,False
3919,27939,2012-04-10,Medium,8,60.17,0.0,Regular Air,-18.24,6.68,5.66,Bruce Money,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2012-04-12,2,-30.314110021605448,True
3999,28544,2012-08-28,Critical,24,68.5,0.07,Regular Air,2.69,2.78,1.49,Annie Thurman,Alberta,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Small Box,0.36,2012-08-29,1,3.927007299270073,False
4262,30343,2012-05-21,Critical,48,1556.42,0.0,Regular Air,-60.98,30.42,8.65,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,2012-05-22,1,-3.917965587694838,True
4263,30343,2012-05-21,Critical,28,130.28,0.08,Regular Air,56.97,4.91,0.5,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Labels,Avery 478,Small Box,0.36,2012-05-23,2,43.728891618053424,False
4272,30403,2012-07-10,High,41,305.01,0.05,Express Air,-160.82,7.3,7.72,Emily Grady,Alberta,West,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,2012-07-12,2,-52.72614012655323,True
4273,30403,2012-07-10,High,24,3583.52,0.09,Regular Air,221.71,161.55,19.99,Emily Grady,Alberta,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/DrawerÂ¨ Files,Small Box,0.66,2012-07-11,1,6.186933517881859,False
4466,31844,2011-07-02,Not Specified,14,2085.93,0.09,Delivery Truck,-517.73,150.98,66.27,Harold Pawlan,Alberta,West,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,2011-07-02,0,-24.82010422209758,True
4558,32449,2012-12-09,Critical,39,277.58,0.08,Regular Air,-276.88,7.28,11.15,Ann Steele,Alberta,West,Corporate,Office Supplies,Paper,"ArrayÂ¨ Parchment Paper, Assorted Colors",Small Box,0.37,2012-12-10,1,-99.74782044815909,True
4559,32449,2012-12-09,Critical,12,4887.14,0.08,Delivery Truck,-694.33,424.21,110.2,Ann Steele,Alberta,West,Corporate,Furniture,Tables,Bush Advantage CollectionÂ¨ Racetrack Conference Table,Jumbo Box,0.67,2012-12-10,1,-14.207286879442782,True
4560,32449,2012-12-09,Critical,44,7195.2585,0.09,Express Air,1698.16,200.99,8.08,Ann Steele,Alberta,West,Corporate,Technology,Telephones and Communication,5125,Small Box,0.59,2012-12-10,1,23.601097861876678,False
4600,32800,2009-01-21,Not Specified,33,11336.37,0.04,Delivery Truck,1161.75,355.98,58.92,Larry Tron,Alberta,West,Home Office,Furniture,Chairs & Chairmats,Hon 4700 Series MobuisÂª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-01-22,1,10.247989435771768,False
4601,32800,2009-01-21,Not Specified,19,354.13,0.09,Regular Air,8.79,19.98,8.68,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2009-01-22,1,2.4821393273656565,False
4602,32800,2009-01-21,Not Specified,40,751.94,0.07,Regular Air,69.08,19.98,8.68,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,2009-01-23,2,9.186903210362528,False
4759,33824,2011-03-02,Critical,19,50.99,0.06,Regular Air,-3.8,2.78,1.34,Katrina Edelman,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2011-03-03,1,-7.452441655226515,True
4806,34179,2011-11-02,Not Specified,21,293.27,0.07,Regular Air,44.56,14.48,1.99,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,2011-11-04,2,15.194189654584514,False
4819,34245,2010-02-07,Medium,42,189.22,0.05,Regular Air,-92.42,4.28,4.79,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1962,Small Box,0.4,2010-02-08,1,-48.842617059507454,True
4926,35046,2010-07-24,Medium,21,151.86,0.1,Express Air,-54.67,7.1,6.05,Cari Sayre,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2010-07-24,0,-36.00026340050046,True
4927,35046,2010-07-24,Medium,13,3583.87,0.07,Delivery Truck,-113.08,284.98,69.55,Cari Sayre,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Global CommerceÂª Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2010-07-25,1,-3.1552483767547375,True
4928,35046,2010-07-24,Medium,45,4951.36,0.03,Express Air,1759.72,107.53,5.81,Cari Sayre,Alberta,West,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2010-07-25,1,35.54013442771279,False
5004,35684,2011-08-03,Low,10,910.98,0.07,Regular Air,18.77,96.45,13.99,Cari Sayre,Alberta,West,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,2011-08-08,5,2.0604184504599443,False
5064,36101,2012-08-20,High,3,446.05,0.09,Delivery Truck,-271.26,140.98,53.48,Ann Steele,Alberta,West,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,2012-08-21,1,-60.8138101109741,True
5107,36387,2011-11-07,High,32,616.39,0.09,Regular Air,148.28,20.89,1.99,Brian DeCherney,Alberta,West,Corporate,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2011-11-10,3,24.056198186213276,False
5120,36455,2009-02-19,High,48,1838.19,0.03,Regular Air,561.43,39.48,1.99,Frank Merwin,Alberta,West,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2009-02-21,2,30.54254456829816,False
5143,36673,2010-09-13,Low,20,984.6315,0.0,Regular Air,-129.14,55.99,5.0,Annie Thurman,Alberta,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2010-09-20,7,-13.115566585062533,True
5149,36704,2011-06-16,High,43,134.33,0.07,Express Air,25.02,3.14,1.14,Annie Thurman,Alberta,West,Home Office,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,2011-06-17,1,18.625772351671255,False
5150,36704,2011-06-16,High,19,70.32,0.08,Regular Air,-56.07,3.57,4.17,Annie Thurman,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,2011-06-18,2,-79.73549488054609,True
5226,37218,2010-12-19,High,29,1768.13,0.0,Regular Air,525.54,60.97,4.5,Frank Merwin,Alberta,West,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,2010-12-21,2,29.722927612788652,False
5227,37218,2010-12-19,High,23,147.05,0.08,Regular Air,-54.91,6.48,5.82,Frank Merwin,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,0.37,2010-12-20,1,-37.34104046242774,True
5388,38311,2011-04-23,Medium,9,1201.51,0.1,Express Air,-185.48,140.85,19.99,Craig Leslie,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly BusinessÂ¨ Drawer File, Letter/Legal Size",Small Box,0.73,2011-04-25,2,-15.437241471148804,True
5407,38438,2011-05-31,Critical,16,621.93,0.08,Regular Air,-49.77,39.98,4.0,Emily Grady,Alberta,West,Home Office,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2011-06-02,2,-8.002508320872124,True
5408,38438,2011-05-31,Critical,17,121.09,0.05,Regular Air,-30.51,6.68,5.66,Emily Grady,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2011-06-01,1,-25.196135106119414,True
5550,39301,2009-03-22,Medium,4,33.54,0.08,Regular Air,-29.49,6.84,8.37,Kelly Williams,Alberta,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,2009-03-24,2,-87.92486583184258,True
5656,40007,2012-08-30,Not Specified,45,188.77,0.02,Regular Air,21.93,4.13,1.17,Larry Tron,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,0.57,2012-09-01,2,11.617312072892938,False
5660,40065,2012-02-17,High,49,21141.07,0.06,Regular Air,6225.36,449.99,24.49,Craig Leslie,Alberta,West,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,2012-02-18,1,29.44675931729094,False
5661,40065,2012-02-17,High,4,76.8655,0.04,Express Air,-54.51,20.99,0.99,Craig Leslie,Alberta,West,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2012-02-18,1,-70.91608068639377,True
5671,40102,2011-02-03,Medium,46,412.37,0.06,Express Air,2.71,8.67,3.5,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,2011-02-05,2,0.6571768072362199,False
5707,40357,2012-07-21,Not Specified,4,240.49,0.05,Regular Air,-53.9,56.96,13.22,Emily Grady,Alberta,West,Home Office,Office Supplies,Appliances,"ConquestÂª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,2012-07-22,1,-22.41257432741486,True
5799,41123,2010-12-06,Low,27,322.46,0.04,Regular Air,54.29,11.34,5.01,Frank Gastineau,Alberta,West,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2010-12-11,5,16.836196737579854,False
5891,41794,2011-05-27,Critical,48,836.59,0.06,Regular Air,-106.8,17.99,8.65,Larry Tron,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Model L Table or Wall-Mount Pencil Sharpener,Small Box,0.57,2011-05-28,1,-12.766110041956034,True
5892,41794,2011-05-27,Critical,21,58.14,0.04,Regular Air,-2.23,2.78,0.97,Larry Tron,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,0.59,2011-05-29,2,-3.8355693154454764,True
5893,41794,2011-05-27,Critical,49,891.6075,0.06,Regular Air,100.59,20.99,4.81,Larry Tron,Alberta,West,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2011-05-29,2,11.281870105399518,False
6032,42725,2011-05-02,Medium,18,231.06,0.04,Regular Air,-29.83,12.28,6.13,Frank Merwin,Alberta,West,Corporate,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2011-05-03,1,-12.910066649355146,True
6110,43296,2012-03-03,Medium,41,1665.81,0.06,Regular Air,557.52,40.98,7.47,Larry Tron,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2012-03-04,1,33.46840275901813,False
6257,44294,2009-06-03,Low,15,107.86,0.09,Express Air,-85.29,6.48,9.68,Grace Kelly,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2009-06-10,7,-79.07472649731133,True
6258,44294,2009-06-03,Low,13,305.6,0.09,Delivery Truck,-445.77,20.98,45.0,Grace Kelly,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Tennsco Lockers, Sand",Jumbo Drum,0.61,2009-06-03,0,-145.86714659685862,True
6259,44294,2009-06-03,Low,8,447.0405,0.04,Regular Air,-206.15,65.99,8.99,Grace Kelly,Alberta,West,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,0.59,2009-06-05,2,-46.11439008322512,True
6273,44391,2009-01-10,Not Specified,16,112.81,0.02,Regular Air,-85.23,6.48,9.17,Ann Steele,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1996,Small Box,0.37,2009-01-11,1,-75.55181278255473,True
6662,47456,2012-05-31,Low,43,277.08,0.08,Regular Air,-179.11,6.48,7.91,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,2012-06-07,7,-64.64198065540639,True
6709,47778,2010-02-14,Critical,12,174.11,0.06,Regular Air,-24.52,13.73,6.85,Frank Merwin,Alberta,West,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2010-02-16,2,-14.083050944805008,True
6740,47974,2009-08-31,Medium,6,18.02,0.01,Regular Air,-3.09,2.78,1.34,Frank Merwin,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2009-09-02,2,-17.147613762486127,True
6812,48486,2011-05-12,High,42,271.14,0.07,Regular Air,-174.74,6.48,7.91,Frank Merwin,Alberta,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,2011-05-14,2,-64.44641144796047,True
6851,48775,2009-09-06,Low,17,108.11,0.09,Regular Air,-62.23,6.48,6.86,Craig Carroll,Alberta,West,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,2009-09-08,2,-57.56174266950328,True
6902,49218,2010-06-04,Low,21,86.64,0.09,Regular Air,-73.07,3.98,5.26,Ann Steele,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2010-06-04,0,-84.33748845798706,True
6928,49442,2012-08-09,High,11,131.12,0.03,Regular Air,-24.81,11.5,7.19,Brian DeCherney,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2012-08-09,0,-18.921598535692496,True
7092,50625,2009-04-23,Medium,10,29.12,0.08,Regular Air,7.13,2.88,0.5,Frank Merwin,Alberta,West,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,2009-04-24,1,24.48489010989011,False
7127,50849,2012-10-04,Low,47,307.37,0.04,Express Air,-249.27,6.48,9.17,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1996,Small Box,0.37,2012-10-09,5,-81.097699840583,True
7230,51557,2011-10-31,High,36,1749.07,0.04,Regular Air,804.66,48.04,5.79,Craig Carroll,Alberta,West,Corporate,Office Supplies,Paper,Xerox 1937,Small Box,0.37,2011-11-02,2,46.005019810527884,False
7231,51557,2011-10-31,High,14,37.9,0.08,Regular Air,-22.01,2.6,2.4,Craig Carroll,Alberta,West,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-10-31,0,-58.07387862796834,True
7411,52870,2009-03-09,Not Specified,21,118.51,0.03,Regular Air,-948.71,3.25,49.0,Ann Steele,Alberta,West,Corporate,Office Supplies,Appliances,"Bravo IIÂª MegabossÂ¨ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Large Box,0.56,2009-03-11,2,-800.531600708801,True
7417,52897,2009-08-22,Medium,40,2055.98,0.0,Regular Air,1016.86,47.9,5.86,Larry Tron,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,0.37,2009-08-24,2,49.45865232152064,False
7531,53798,2009-04-19,Low,29,2317.65,0.0,Regular Air,568.6,78.65,13.99,Kelly Williams,Alberta,West,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Medium Box,0.52,2009-04-26,7,24.533471404224105,False
7532,53798,2009-04-19,Low,41,4987.73,0.08,Delivery Truck,-1867.97,122.99,70.2,Kelly Williams,Alberta,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2009-04-24,5,-37.451305503706095,True
7553,54051,2011-08-11,Medium,23,3301.33,0.05,Delivery Truck,-307.46,140.98,36.09,Alice McCarthy,Alberta,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2011-08-13,2,-9.313216188627006,True
7554,54051,2011-08-11,Medium,28,126.95,0.06,Express Air,45.87,4.13,0.99,Alice McCarthy,Alberta,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,2011-08-12,1,36.13233556518314,False
7564,54116,2011-11-03,Critical,22,3329.27,0.05,Delivery Truck,350.0,150.98,16.01,Frank Gastineau,Alberta,West,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2011-11-04,1,10.51281512163327,False
